legal_entity_id	estimated_number_employees	nace_code	secondary_nace_code	task
61905232	4.0	1812.0	7410.0	none
61905235		8411.0		none
61905238				none
61905240				none
61905241	12.0	5222.0		none
61905242				none
61905244				none
61905248				none
61905249				none
61905250				none
61905252				none
61905254	122.0	2573.0	2822.0	none
61905255				none
61905258				none
61905260				none
61905262		8520.0		none
61905264	48.0	6201.0	6209.0	none
61905269				none
61905270				none
61905273				none
61905274				none
61905278				none
61905284				none
61905285				none
61905287				none
61905290				none
61905295				none
61905300				none
61905301				none
61905304				none
61905307	2700.0	7219.0		none
61905313				none
61905316				none
61905319				none
61905322	6171.0	8542.0		none
61905323	3001.0	8411.0		none
61905330				none
61905331				none
61905332				none
61905333				none
61905334				none
61905335		8810.0		none
61905339				none
61905341				none
61905344	1.0	7022.0		none
61905348	9.0	3521.0		none
61905349				none
61905350				none
61905353				none
61905354				none
61905355				none
61905366				none
61905367				none
61905369				none
61905372				none
61905373	808.0	3101.0		none
61905376				none
61905379		8531.0		none
61905381				none
61905382				none
61905383	24.0	7219.0		none
61905388				none
61905389				none
61905390				none
61905391	1.0	149.0		none
61905395				none
61905397				none
61905398	2075.0	8542.0		none
61905400				none
61905401	200.0	8430.0		none
61905403				none
61905404				none
61905406				none
61905409	22.0	3299.0		none
61905412				none
61905416				none
61905417				none
61905421				none
61905422				none
61905423				none
61905425				none
61905429	1579.0	5510.0		none
61905430				none
61905435				none
61905436		8810.0		none
61905441				none
61905443		8411.0		none
61905444	3.0	4540.0		none
61905445				none
61905447				none
61905449				none
61905450				none
61905454				none
61905456				none
61905464				none
61905465				none
61905466	300.0	8411.0	8412.0	none
61905473				none
61905475				none
61905479				none
61905481	23.0	2814.0	3320.0	none
61905482	7.0	8299.0		none
61905483				none
61905485				none
61905486	8.0	5610.0	5510.0	none
61905487				none
61905489				none
61905490				none
61905491				none
61905495				none
61905497	2500.0	8610.0		none
61905498				none
61905499				none
61905500				none
61905501				none
61905504				none
61905505				none
61905510	4.0	3230.0	1610.0	none
61905511				none
61905512				none
61905514	2548.0	2841.0	2849.0	none
61905526				none
61905527				none
61905528	55.0	2790.0		none
61905534	76.0	8532.0		none
61905536	2.0	4752.0		none
61905539				none
61905545				none
61905550	199.0	9499.0		none
61905553	10.0	4322.0	8129.0	none
61905559				none
61905562				none
61905563		84.0		none
61905567				none
61905572				none
61905575	3140.0	4638.0		none
61905576	95.0	7219.0		none
61905577				none
61905580				none
61905582				none
61905584				none
61905587				none
61905590				none
61905595	340.0	3250.0		none
61905597				none
61905600		241.0		none
61905603	377.0	1395.0		none
61905604	40.0	4391.0		none
61905609	23.0	2529.0		none
61905614	1.0	4741.0		none
61905616	8.0	4222.0		none
61905619				none
61905623				none
61905625	5.0	6820.0	6810.0	none
61905627				none
61905628				none
61905629				none
61905635				none
61905637	2.0	8122.0		none
61905639				none
61905640	1.0	4791.0		none
61905641				none
61905643				none
61905645				none
61905646				none
61905651				none
61905653				none
61905654				none
61905655				none
61905657	3.0	8621.0		none
61905662				none
61905664				none
61905665	374.0	3250.0		none
61905668				none
61905680				none
61905682	250.0	2550.0	2550.0	none
61905683				none
61905685				none
61905687				none
61905689	2.0	7120.0		none
61905693				none
61905696				none
61905697				none
61905698				none
61905699				none
61905700				none
61905703				none
61905704				none
61905706	109.0	8411.0		none
61905710				none
61905711				none
61905714	312.0	8532.0		none
61905716				none
61905722		8810.0		none
61905723	345.0	7120.0		none
61905724				none
61905727	100.0	5510.0		none
61905728				none
61905729		1051.0		none
61905731	5.0	4321.0	6202.0	none
61905732				none
61905737				none
61905738				none
61905739	3.0	7112.0		none
61905740				none
61905741				none
61905746		712.0		none
61905747	207.0	2550.0		none
61905750				none
61905756				none
61905761	2.0	7112.0		none
61905763				none
61905764		84.0		none
61905765				none
61905767	430.0	9004.0	9001.0	none
61905770				none
61905773				none
61905776				none
61905778				none
61905779				none
61905782				none
61905787	155.0	2120.0		none
61905788				none
61905794				none
61905795				none
61905798				none
61905801	4.0	8559.0		none
61905803		9491.0		none
61905807				none
61905816				none
61905817				none
61905818				none
61905819				none
61905820				none
61905828				none
61905829				none
61905832				none
61905839				none
61905842				none
61905843				none
61905845		8411.0		none
61905853				none
61905858	80.0	8552.0		none
61905861	316.0	8411.0		none
61905862				none
61905863				none
61905864				none
61905865				none
61905866				none
61905873				none
61905876				none
61905877				none
61905879		8810.0		none
61905881				none
61905882				none
61905888				none
61905893	14.0	3250.0	8690.0	none
61905895				none
61905897	180.0	2630.0		none
61905898				none
61905902	98.0	3101.0		none
61905903				none
61905904				none
61905905				none
61905907				none
61905908				none
61905911				none
61905913				none
61905914				none
61905915				none
61905917	3.0	4941.0		none
61905919				none
61905920				none
61905923				none
61905924		8520.0		none
61905926				none
61905935				none
61905940	1.0	18.0		none
61905941				none
61905944				none
61905946				none
61905947	170.0	4221.0	2511.0	none
61905950				none
61905951				none
61905952				none
61905954	660.0	8899.0		none
61905956				none
61905957		85.0		none
61905961				none
61905962				none
61905968				none
61905969				none
61905970				none
61905973				none
61905975				none
61905976				none
61905977				none
61905978				none
61905980		99.0		none
61905984				none
61905988				none
61905990		8542.0		none
61905994				none
61905995		701.0		none
61905997	5.0	8621.0		none
61905999				none
61906001				none
61906006				none
61906007				none
61906009				none
61906011				none
61906013				none
61906014				none
61906017				none
61906019	1245.0	3250.0		none
61906020				none
61906022				none
61906024	2.0	4649.0		none
61906027	3.0	711.0		none
61906028				none
61906030				none
61906036	850.0	1039.0		none
61906038		8411.0		none
61906040				none
61906041		8411.0		none
61906043				none
61906046				none
61906050	1.0	7022.0	74.0	none
61906051				none
61906052				none
61906055				none
61906063				none
61906064	136.0	5229.0		none
61906065	2.0	4321.0		none
61906068				none
61906072				none
61906073				none
61906077				none
61906081	3.0	9602.0		none
61906082		2591.0		none
61906083				none
61906084				none
61906085	85.0	86.0	72.0	none
61906086				none
61906087				none
61906088				none
61906096				none
61906098	63.0	279.0	2829.0	none
61906101	29.0	4622.0		none
61906105	747.0	6419.0		none
61906109				none
61906111				none
61906112				none
61906113				none
61906115				none
61906118	305.0	7022.0	7311.0	none
61906119	72.0	3511.0	3600.0	none
61906120				none
61906121	150.0	5811.0		none
61906122	1.0	96.0		none
61906123				none
61906128				none
61906131				none
61906132				none
61906133				none
61906135				none
61906136				none
61906138				none
61906141				none
61906146				none
61906150				none
61906152	1579.0	5510.0		none
61906163				none
61906165				none
61906167				none
61906169				none
61906171				none
61906174				none
61906176		8411.0		none
61906178				none
61906179				none
61906180	340.0	8299.0		none
61906181				none
61906182	225.0	8430.0		none
61906183				none
61906186		8542.0		none
61906189	171.0	2229.0		none
61906190				none
61906191				none
61906194				none
61906196				none
61906197				none
61906199				none
61906200				none
61906201				none
61906203				none
61906206				none
61906209	101.0	7010.0	4221.0	none
61906218				none
61906222				none
61906227				none
61906228	9.0	1610.0		none
61906233				none
61906234				none
61906236				none
61906237		99.0		none
61906241				none
61906242				none
61906245				none
61906247				none
61906253				none
61906254		8810.0		none
61906258	30.0	2732.0		none
61906259				none
61906261	3.0	4666.0	4741.0	none
61906264				none
61906271				none
61906276				none
61906280				none
61906282				none
61906283				none
61906284				none
61906285				none
61906287				none
61906288				none
61906289				none
61906292				none
61906297				none
61906300				none
61906301				none
61906307		85.0		none
61906309				none
61906314				none
61906315				none
61906317				none
61906324				none
61906328				none
61906330	170.0	4649.0		none
61906333				none
61906335				none
61906337	85.0	2562.0	2229.0	none
61906338				none
61906340				none
61906341				none
61906342	3.0	6201.0		none
61906346				none
61906347				none
61906350	3.0	2562.0		none
61906356				none
61906363	1.0	4941.0	682.0	none
61906368				none
61906373				none
61906375				none
61906390				none
61906393				none
61906398				none
61906401				none
61906403				none
61906404	1.0	96.0		none
61906405	5.0	2511.0		none
61906408	3.0	7120.0	62.0	none
61906411				none
61906412				none
61906413				none
61906415				none
61906417	1.0	7112.0		none
61906419				none
61906421				none
61906422				none
61906423				none
61906425				none
61906426				none
61906434	1.0	4321.0		none
61906435				none
61906437				none
61906439		88.0		none
61906441				none
61906442				none
61906445				none
61906447				none
61906451				none
61906452				none
61906453	7.0	4321.0		none
61906454				none
61906457				none
61906459				none
61906461				none
61906468				none
61906473				none
61906478				none
61906480	5.0	3299.0		none
61906481				none
61906482				none
61906485				none
61906486				none
61906495				none
61906500	250.0	8899.0		none
61906503				none
61906504	6.0	2511.0		none
61906505	15.0	4321.0		none
61906506				none
61906507	2.0	8299.0		none
61906510	5.0	691.0		none
61906519				none
61906523				none
61906527				none
61906531	20.0	5520.0		none
61906533	200.0	8411.0		none
61906539	2.0	96.0		none
61906541				none
61906544				none
61906546		8411.0		none
61906553				none
61906555	2919.0	4321.0		none
61906556				none
61906557				none
61906560				none
61906561				none
61906564				none
61906565				none
61906567	37.0	7219.0	8299.0	none
61906570				none
61906574				none
61906575	13.0	4321.0		none
61906580				none
61906581				none
61906588	35.0	5040.0		none
61906591				none
61906596				none
61906597				none
61906604				none
61906606	50.0	2895.0	2573.0	none
61906607		8520.0		none
61906609				none
61906610				none
61906611	2075.0	8542.0		none
61906613				none
61906614				none
61906616	2.0	4391.0		none
61906621				none
61906624				none
61906626	225.0	8411.0		none
61906629				none
61906633				none
61906634				none
61906637				none
61906639				none
61906641	413.0	2550.0	2550.0	none
61906642				none
61906643	4600.0	2910.0		none
61906645				none
61906646				none
61906648				none
61906649				none
61906650	15.0	4773.0		none
61906653		84.0		none
61906655				none
61906659				none
61906661				none
61906662				none
61906663		94.0		none
61906664	625.0	3812.0		none
61906672				none
61906675				none
61906676	25.0	6209.0	6202.0	none
61906683				none
61906692				none
61906694		8520.0		none
61906695				none
61906697	1213.0	3250.0	2651.0	none
61906703				none
61906704				none
61906709				none
61906717				none
61906719				none
61906722				none
61906724				none
61906726				none
61906733				none
61906734				none
61906735		8520.0		none
61906739	10306.0	8542.0		none
61906741				none
61906743	346.0	2120.0		none
61906748				none
61906751	9297.0	8542.0		none
61906752				none
61906754				none
61906757				none
61906764		8810.0		none
61906765				none
61906767	120.0	2822.0		none
61906770				none
61906774				none
61906776	2.0	4321.0		none
61906779				none
61906781				none
61906782	9.0	2899.0	3312.0	none
61906783	5.0	6202.0		none
61906784				none
61906787	725.0	8129.0		none
61906788				none
61906790				none
61906791				none
61906792	286.0	439.0	41.0	none
61906794				none
61906801				none
61906802	46.0	620.0		none
61906804				none
61906813	7.0	5229.0		none
61906814	2.0	4672.0		none
61906815				none
61906817				none
61906818				none
61906819				none
61906821				none
61906824				none
61906827				none
61906832	260.0	4211.0		none
61906842	22.0	4520.0		none
61906843				none
61906846				none
61906852				none
61906856	2.0	4614.0		none
61906857				none
61906864	4.0	1723.0		none
61906868				none
61906870				none
61906873				none
61906876				none
61906877	2.0	4333.0		none
61906879				none
61906880				none
61906883				none
61906884				none
61906887				none
61906889				none
61906898				none
61906904				none
61906906	38.0	4672.0		none
61906909				none
61906910		8810.0		none
61906911				none
61906912				none
61906915	3500.0	4941.0		none
61906917	150.0	8532.0		none
61906919				none
61906920				none
61906922				none
61906923				none
61906924				none
61906927				none
61906932				none
61906934	50.0	9312.0		none
61906936				none
61906939	233.0	5229.0	4641.0	none
61906941				none
61906943	60.0	1089.0		none
61906949	183.0	1013.0		none
61906950				none
61906952	1384.0	7112.0	4651.0	none
61906955				none
61906957	7.0	4690.0		none
61906958	6148.0	4399.0		none
61906964				none
61906966				none
61906967	87.0	5629.0		none
